RUNUP_HT,DIST_FROM_SOURCE,CAUSE_CODE,TS_INTENSITY,DAMAGE_AMOUNT_ORDER
0.03,3859,0,1,1
0.09,3751,0,1,1
0.7,3280,0,1,1
0.6,2949,0,1,1
0.5,3228,0,1,1
0.19,3890,0,1,1
0.25,8612,0,1,1
0.2,8643,0,1,1
0.33,1015,0,1,1
0.26,946,0,1,1
0.15,1199,0,1,1
0.55,2063,0,1,1
0.2,3213,0,1,1
0.9,8612,0,1,1
2,7531,0,1,1
0.8,7741,0,1,1
1,7822,0,1,1
0.7,7839,0,1,1
0.9,7886,0,1,1
0.8,7901,0,1,1
0.6,7911,0,1,1
1,7917,0,1,1
,8001,0,1,1
1,8216,0,1,1
1.2,8381,0,1,1
0.6,8453,0,1,1
0.72,8495,0,1,1
0.3,8514,0,1,1
0.5,8582,0,1,1
0.6,8587,0,1,1
0.9,8003,0,1,1
1,8620,0,1,1
0.3,8625,0,1,1
0.7,7925,0,1,1
0.2,8640,0,1,1
0.3,8630,0,1,1
0.6,8630,0,1,1
0.6,8637,0,1,1
0.5,8643,0,1,1
0.8,7710,0,1,1
0.6,7918,0,1,1
,8509,0,1,1
0.5,8627,0,1,1
1,8598,0,1,1
1.2,2586,0,1,1
2.5,1752,0,1,1
,2775,0,1,1
,6115,0,1,1
,6108,0,1,1
,6085,0,1,1
,5969,0,1,1
,6243,0,1,1
0,83,0,1,1
1.28,117,0,1,1
2.28,103,0,1,1
4.48,89,0,1,1
6,92,0,1,1
13.7,90,0,1,1
20.49,83,0,1,1
1.45,126,0,1,1
2.21,130,0,1,1
34.74,83,0,1,1
11.38,78,0,1,1
3.38,97,0,1,1
16.55,93,0,1,1
4.2,128,0,1,1
9.38,120,0,1,1
6.92,116,0,1,1
14.12,88,0,1,1
8.54,94,0,1,1
3.8,130,0,1,1
10.84,95,0,1,1
11.36,94,0,1,1
12.69,87,0,1,1
13.88,90,0,1,1
4.68,97,0,1,1
14.74,90,0,1,1
16.01,82,0,1,1
17.48,78,0,1,1
0,132,0,1,1
18.75,83,0,1,1
1.07,84,0,1,1
0,92,0,1,1
0.1,96,0,1,1
1.03,99,0,1,1
20.6,87,0,1,1
2.15,131,0,1,1
5.52,92,0,1,1
1.3,133,0,1,1
7.3,82,0,1,1
1.39,136,0,1,1
5.62,195,0,1,1
15.24,203,0,1,1
1.91,137,0,1,1
2.63,137,0,1,1
8.42,134,0,1,1
4.19,193,0,1,1
6.3,205,0,1,1
4.35,193,0,1,1
7.32,198,0,1,1
8.35,136,0,1,1
2.08,209,0,1,1
9.21,205,0,1,1
10.15,170,0,1,1
11.43,134,0,1,1
12.95,134,0,1,1
15.77,133,0,1,1
16.12,136,0,1,1
19.69,134,0,1,1
2.04,197,0,1,1
3.1,207,0,1,1
1.06,137,0,1,1
7.12,189,0,1,1
14.56,134,0,1,1
6.92,273,0,1,1
4.9,224,0,1,1
8.05,250,0,1,1
4.85,259,0,1,1
3.39,268,0,1,1
3.9,272,0,1,1
1.08,4555,0,1,1
2.8,4555,0,1,1
0.8,4555,0,1,1
1.8,4553,0,1,1
0.8,4554,0,1,1
1.1,4552,0,1,1
0.95,4552,0,1,1
0.9,4552,0,1,1
0.81,4552,0,1,1
1.3,4538,0,1,1
6.57,133,0,1,1
4.48,112,0,1,1
4.6,121,0,1,1
19.5,90,0,1,1
3.46,126,0,1,1
0.92,133,0,1,1
0.71,134,0,1,1
1.15,89,0,1,1
1.5,120,0,1,1
1.96,134,0,1,1
1.18,88,0,1,1
21.49,69,0,1,1
1.27,88,0,1,1
1.49,89,0,1,1
2.2,121,0,1,1
2.43,125,0,1,1
0.95,93,0,1,1
2.58,100,0,1,1
1.62,132,0,1,1
1.81,134,0,1,1
2.66,124,0,1,1
2.83,126,0,1,1
3.82,132,0,1,1
7.53,105,0,1,1
4.63,121,0,1,1
1.96,126,0,1,1
2.12,134,0,1,1
3.1,116,0,1,1
3.28,125,0,1,1
4.72,128,0,1,1
4.85,107,0,1,1
2.2,134,0,1,1
2.39,128,0,1,1
3.7,97,0,1,1
4.01,125,0,1,1
4.96,133,0,1,1
5.08,91,0,1,1
2.49,107,0,1,1
2.56,131,0,1,1
4.16,127,0,1,1
4.51,96,0,1,1
5.17,133,0,1,1
5.35,134,0,1,1
2.7,107,0,1,1
2.77,104,0,1,1
4.77,97,0,1,1
5.04,108,0,1,1
5.6,134,0,1,1
5.84,120,0,1,1
2.83,133,0,1,1
2.9,122,0,1,1
6.07,88,0,1,1
6,133,0,1,1
6.36,92,0,1,1
3,122,0,1,1
3.11,124,0,1,1
0.89,92,0,1,1
7.94,95,0,1,1
6.78,97,0,1,1
2.06,89,0,1,1
4.18,97,0,1,1
5.53,88,0,1,1
9.91,83,0,1,1
10.24,94,0,1,1
1.85,86,0,1,1
2.58,129,0,1,1
10.67,78,0,1,1
11.55,93,0,1,1
3.03,121,0,1,1
3.54,130,0,1,1
3.99,121,0,1,1
1.7,121,0,1,1
11.52,94,0,1,1
17.72,82,0,1,1
11.72,126,0,1,1
12.4,79,0,1,1
4.55,85,0,1,1
5.38,130,0,1,1
23.41,96,0,1,1
1.37,95,0,1,1
1.79,95,0,1,1
12.97,87,0,1,1
14.15,92,0,1,1
6.3,124,0,1,1
6.82,130,0,1,1
7.35,93,0,1,1
2.8,115,0,1,1
4.13,93,0,1,1
14.24,87,0,1,1
15.1,88,0,1,1
7.75,94,0,1,1
8.39,106,0,1,1
9,105,0,1,1
15.4,96,0,1,1
16.09,88,0,1,1
9.41,93,0,1,1
10.12,94,0,1,1
11.39,87,0,1,1
7.26,100,0,1,1
17.05,91,0,1,1
16.56,91,0,1,1
17.74,90,0,1,1
12.2,88,0,1,1
12.97,88,0,1,1
14.81,90,0,1,1
0.53,130,0,1,1
9.87,81,0,1,1
18.38,91,0,1,1
21.37,99,0,1,1
15.14,91,0,1,1
17,123,0,1,1
19.41,87,0,1,1
2.84,121,0,1,1
16.99,92,0,1,1
27.25,90,0,1,1
20.03,92,0,1,1
10.42,124,0,1,1
6.71,96,0,1,1
15.13,91,0,1,1
6.51,180,0,1,1
3.2,180,0,1,1
6.9,176,0,1,1
6.95,205,0,1,1
3.47,201,0,1,1
7.66,205,0,1,1
7.45,178,0,1,1
3.77,198,0,1,1
8.05,192,0,1,1
3.98,198,0,1,1
9.35,133,0,1,1
4.15,187,0,1,1
4.33,197,0,1,1
0.92,198,0,1,1
1.3,138,0,1,1
1.77,201,0,1,1
4.67,212,0,1,1
2.28,200,0,1,1
4.92,189,0,1,1
5.22,198,0,1,1
2.69,137,0,1,1
5.67,194,0,1,1
2.8,207,0,1,1
6.26,181,0,1,1
2.96,200,0,1,1
1.67,137,0,1,1
8.9,170,0,1,1
4.57,206,0,1,1
10.51,134,0,1,1
1.85,185,0,1,1
10.89,134,0,1,1
6.42,191,0,1,1
9.22,192,0,1,1
8.03,192,0,1,1
2.78,137,0,1,1
5.81,188,0,1,1
3.57,180,0,1,1
6.53,274,0,1,1
7.15,307,0,1,1
3.36,314,0,1,1
7.92,213,0,1,1
3.65,266,0,1,1
3.94,315,0,1,1
4.12,252,0,1,1
4.05,220,0,1,1
4.38,228,0,1,1
0,254,0,1,1
4.65,273,0,1,1
4.95,273,0,1,1
2.52,268,0,1,1
4.62,247,0,1,1
5.4,283,0,1,1
2.72,253,0,1,1
5.12,272,0,1,1
5.69,305,0,1,1
2.87,273,0,1,1
5.93,283,0,1,1
3.09,316,0,1,1
5.96,255,0,1,1
2.97,314,0,1,1
3.59,235,0,1,1
2.6,228,0,1,1
4.53,235,0,1,1
3.73,268,0,1,1
0.06,168,0,1,1
,17247,0,1,1
0.2,18331,0,1,1
0.6,8943,0,1,1
0.52,6333,0,1,1
,6428,0,1,1
,6488,0,1,1
0.24,6831,0,1,1
0.4,7078,0,1,1
0.06,7009,0,1,1
,6768,0,1,1
,7171,0,1,1
0.02,7170,0,1,1
,7199,0,1,1
0.06,7208,0,1,1
0.08,7208,0,1,1
0.16,7210,0,1,1
0.34,7212,0,1,1
0.27,7213,0,1,1
0.1,6964,0,1,1
,7193,0,1,1
,7193,0,1,1
,7193,0,1,1
,7182,0,1,1
0.14,6976,0,1,1
0.15,7046,0,1,1
0.34,7070,0,1,1
1,8212,0,1,1
7.6,76,0,1,1
0.1,164,0,1,1
0.14,164,0,1,1
,6765,0,1,1
3.21,25,0,1,1
1.27,96,0,1,1
,5,0,1,1
,,0,1,1
,4,0,1,1
0.05,886,0,1,1
0.05,644,0,1,1
0.04,1000,0,1,1
0.03,731,0,1,1
0.21,2180,0,1,1
0.04,2239,0,1,1
0.23,2260,0,1,1
0.09,894,0,1,1
0.05,851,0,1,1
0.14,1347,0,1,1
0.11,1482,0,1,1
0.24,564,0,1,1
0.08,1661,0,1,1
0.37,464,0,1,1
1.08,395,0,1,1
0.1,4243,0,1,1
0.22,4058,0,1,1
0.17,4615,0,1,1
0.05,4859,0,1,1
0.02,3681,0,1,1
0.23,2222,0,1,1
0.08,1982,0,1,1
0.22,1301,0,1,1
0.18,2241,0,1,1
2.8,435,0,1,1
1.5,441,0,1,1
2,53,0,1,1
,39,0,1,1
,458,0,1,1
,11,0,1,1
,0,0,1,1
,170,0,1,1
4.1,435,0,1,1
5.5,340,0,1,1
5.2,86,0,1,1
,0,0,1,1
,17,0,1,1
0.08,125,0,1,1
0.6,165,0,1,1
0.05,265,0,1,1
,264,0,1,1
,54,0,1,1
,84,0,1,1
0.5,0,0,1,1
,36,0,1,1
,0,0,1,1
,62,0,1,1
,116,0,1,1
,114,0,1,1
,6,0,1,1
,74,0,1,1
,3,0,1,1
,14,0,1,1
,94,0,1,1
,40,0,1,1
,14,0,1,1
,18,0,1,1
,2,0,1,1
1.2,165,0,1,1
,193,0,1,1
,7,0,1,1
,20,0,1,1
,3,0,1,1
,13,0,1,1
,127,0,1,1
,6,0,1,1
,139,0,1,1
,295,0,1,1
,260,0,1,1
,279,0,1,1
,241,0,1,1
,14,0,1,1
,23,0,1,1
,56,0,1,1
,49,0,1,1
,37,0,1,1
,90,0,1,1
,5,0,1,1
,5,0,1,1
,13590,0,1,1
0.2,290,0,1,1
0.06,271,0,1,1
0.13,468,0,1,1
0.07,474,0,1,1
0.07,449,0,1,1
0.2,184,0,1,1
0.25,139,0,1,1
3.35,9,0,1,1
,16,0,1,1
0.25,5806,0,1,1
0.7,37,0,1,1
,0,0,1,1
,4,0,1,1
,8,0,1,1
,4,0,1,1
,120,0,1,1
,90,0,1,1
,91,0,1,1
,248,0,1,1
,241,0,1,1
,249,0,1,1
,335,0,1,1
1,349,0,1,1
1.5,1237,0,1,1
,118,0,1,1
,164,0,1,1
,0,0,1,1
,3,0,1,1
,3,0,1,1
,30,0,1,1
,4,0,1,1
,7,0,1,1
,45,0,1,1
,0,0,1,1
,68,0,1,1
,32,0,1,1
,11,0,1,1
,6,0,1,1
,2,0,1,1
,164,0,1,1
,100,0,1,1
,193,0,1,1
,7,0,1,1
,222,0,1,1
,218,0,1,1
,11,0,1,1
0.15,895,0,1,1
,2651,0,1,1
0.04,2519,0,1,1
0.02,2474,0,1,1
0.05,3502,0,1,1
0.03,3616,0,1,1
0.03,3707,0,1,1
,11,0,1,1
,18,0,1,1
,32,0,1,1
,120,0,1,1
,92,0,1,1
,38,0,1,1
,23,0,1,1
,31,0,1,1
,18,0,1,1
,21,0,1,1
,120,0,1,1
,106,0,1,1
,3,0,1,1
,11,0,1,1
,3,0,1,1
,9,0,1,1
,11,0,1,1
,13,0,1,1
,6,0,1,1
,82,0,1,1
,0,0,1,1
2,334,0,1,1
,79,0,1,1
,79,0,1,1
,79,0,1,1
,74,0,1,1
,12,0,1,1
,103,0,1,1
,118,0,1,1
,518,0,1,1
1,490,0,1,1
,89,0,1,1
,36,0,1,1
4.7,5,0,1,1
,68,0,1,1
0.1,272,0,1,1
1,11,0,1,1
,11,0,1,1
0.23,935,0,1,1
0.4,875,0,1,1
0.3,694,0,1,1
0.5,525,0,1,1
0.5,130,0,1,1
5,134,0,1,1
,39,0,1,1
,174,0,1,1
,0,0,1,1
0.01,1280,0,1,1
0.03,661,0,1,1
0,2324,0,1,1
0.03,408,0,1,1
0.02,942,0,1,1
0.09,429,0,1,1
0.02,1267,0,1,1
0.03,2127,0,1,1
0.12,2436,0,1,1
0.04,4386,0,1,1
0.05,1527,0,1,1
0.06,1717,0,1,1
0.09,2528,0,1,1
0.15,2687,0,1,1
0.11,2896,0,1,1
0.13,2996,0,1,1
0.04,6124,0,1,1
,45,0,1,1
,1,0,1,1
,99,0,1,1
,9,0,1,1
,221,0,1,1
,205,0,1,1
1,26,0,1,1
0.06,7918,0,1,1
1.4,8384,0,1,1
1.8,4140,0,1,1
0.99,3837,0,1,1
,2380,0,1,1
0.01,1233,0,1,1
0.1,209,0,1,1
0.03,157,0,1,1
0.36,1411,0,1,1
0.2,1447,0,1,1
0.18,1810,0,1,1
0.16,1326,0,1,1
0.06,1293,0,1,1
,0,0,1,1
,115,0,1,1
,123,0,1,1
0.8,9350,0,1,1
0.6,9650,0,1,1
0.3,9550,0,1,1
0.5,9370,0,1,1
1.2,9339,0,1,1
0.7,9173,0,1,1
0.5,9074,0,1,1
0.5,9054,0,1,1
,8918,0,1,1
,1584,0,1,1
,459,0,1,1
,1187,0,1,1
,10,0,1,1
,61,0,1,1
,962,0,1,1
,1166,0,1,1
,1073,0,1,1
,1243,0,1,1
,225,0,1,1
0.12,5116,0,1,1
,229,0,1,1
,236,0,1,1
1,242,0,1,1
0.05,731,0,1,1
0.05,471,0,1,1
0.08,652,0,1,1
0.08,305,0,1,1
0.1,517,0,1,1
0.07,659,0,1,1
0.15,887,0,1,1
0.11,2808,0,1,1
0.22,378,0,1,1
0.11,722,0,1,1
0.12,802,0,1,1
0.12,758,0,1,1
0.08,869,0,1,1
0.05,1000,0,1,1
0.07,1082,0,1,1
0.13,1201,0,1,1
0.23,1253,0,1,1
0.44,1364,0,1,1
0.12,1464,0,1,1
0.35,1672,0,1,1
0.24,1790,0,1,1
0.14,1825,0,1,1
0.14,1968,0,1,1
0.27,2153,0,1,1
0.05,2514,0,1,1
0.09,4119,0,1,1
0.03,4142,0,1,1
0.29,4174,0,1,1
0.79,4115,0,1,1
0.56,4175,0,1,1
0.43,4117,0,1,1
0.2,4135,0,1,1
0.41,4125,0,1,1
0.25,174,0,1,1
0.11,1833,0,1,1
0.1,7671,0,1,1
0.02,8222,0,1,1
0.1,7367,0,1,1
0.14,11569,0,1,1
0.06,6413,0,1,1
0.04,10165,0,1,1
0.11,6874,0,1,1
0.14,4311,0,1,1
0.02,203,0,1,1
0.19,4120,0,1,1
0.11,277,0,1,1
0.24,6993,0,1,1
0.09,4220,0,1,1
0.07,657,0,1,1
0.04,4261,0,1,1
0.07,7943,0,1,1
0.04,893,0,1,1
0.18,4148,0,1,1
0.19,4188,0,1,1
0.03,807,0,1,1
0.28,4126,0,1,1
0.04,9180,0,1,1
0.02,10056,0,1,1
0.27,4125,0,1,1
0.01,10083,0,1,1
0.09,4590,0,1,1
0.08,2351,0,1,1
0.05,2533,0,1,1
0.16,6905,0,1,1
0.04,7681,0,1,1
0.04,9386,0,1,1
0.03,6117,0,1,1
0.09,1815,0,1,1
0.1,11464,0,1,1
0.08,11191,0,1,1
0.03,10906,0,1,1
0.06,8323,0,1,1
0.08,8323,0,1,1
0.41,4135,0,1,1
0.04,8001,0,1,1
0.05,285,0,1,1
0.11,418,0,1,1
0.06,1862,0,1,1
0.14,1432,0,1,1
0.18,1728,0,1,1
0.05,11135,0,1,1
0.03,1263,0,1,1
0.07,2268,0,1,1
0.04,6395,0,1,1
0.02,8224,0,1,1
0.03,9413,0,1,1
0.05,11208,0,1,1
0.1,11251,0,1,1
0.05,9557,0,1,1
0.1,8448,0,1,1
0.05,13508,0,1,1
0.07,10146,0,1,1
0.09,4145,0,1,1
0.08,10189,0,1,1
0.15,8654,0,1,1
0.21,167,0,1,1
0.04,263,0,1,1
0.22,645,0,1,1
0.09,392,0,1,1
0.06,51,0,1,1
0.12,592,0,1,1
0.02,8143,0,1,1
0.06,10149,0,1,1
0.06,9700,0,1,1
0.08,2389,0,1,1
0.06,6718,0,1,1
0.07,6854,0,1,1
0.22,430,0,1,1
0.1,227,0,1,1
0.05,1614,0,1,1
0.09,207,0,1,1
,59,0,1,1
,116,0,1,1
0.1,1770,0,1,1
0.05,1328,0,1,1
0.08,605,0,1,1
0.17,909,0,1,1
0.02,2631,0,1,1
0.27,574,0,1,1
0.77,1104,0,1,1
0.48,1153,0,1,1
0.33,850,0,1,1
1.04,75,0,1,1
0.1,584,0,1,1
0.57,1259,0,1,1
0.51,1235,0,1,1
0.12,1603,0,1,1
0.06,1530,0,1,1
0.07,2535,0,1,1
0.12,2655,0,1,1
0.05,3347,0,1,1
0.09,2711,0,1,1
0.08,3005,0,1,1
0.04,2156,0,1,1
0.04,2399,0,1,1
0.04,4376,0,1,1
0.24,2052,0,1,1
0.12,3014,0,1,1
0.02,3742,0,1,1
0.07,3252,0,1,1
0.07,4728,0,1,1
0.03,5430,0,1,1
0.06,5392,0,1,1
0.06,5375,0,1,1
0.09,5479,0,1,1
0.01,5317,0,1,1
0.12,5480,0,1,1
0.19,4884,0,1,1
0.05,1650,0,1,1
0.05,3908,0,1,1
0.06,4933,0,1,1
0.13,3268,0,1,1
0.18,5818,0,1,1
0.16,6105,0,1,1
0.14,6330,0,1,1
0.14,5737,0,1,1
0.17,5924,0,1,1
0.13,5789,0,1,1
0.38,5922,0,1,1
0.14,9295,0,1,1
0.23,11586,0,1,1
0.23,12687,0,1,1
0.2,12475,0,1,1
0.06,12259,0,1,1
0.02,3594,0,1,1
0.09,33,0,1,1
0.08,9454,0,1,1
0.04,9249,0,1,1
0.06,9529,0,1,1
0.07,9496,0,1,1
0.07,9222,0,1,1
0.11,8019,0,1,1
0.03,9282,0,1,1
0.05,9272,0,1,1
0.11,7506,0,1,1
0.14,8184,0,1,1
0.11,7282,0,1,1
0.09,7183,0,1,1
0.2,9258,0,1,1
0.07,12288,0,1,1
0.11,11974,0,1,1
0.14,12576,0,1,1
0.04,13061,0,1,1
0.13,12716,0,1,1
0.16,12668,0,1,1
0.15,13124,0,1,1
0.04,12449,0,1,1
0.06,9969,0,1,1
0.08,5409,0,1,1
0.12,5461,0,1,1
0.07,5438,0,1,1
0.19,5392,0,1,1
0.05,5373,0,1,1
0.1,6890,0,1,1
0.11,6043,0,1,1
0.04,5284,0,1,1
0.12,2188,0,1,1
0.18,3014,0,1,1
0.05,2187,0,1,1
0.06,9583,0,1,1
0.08,9480,0,1,1
0.13,9518,0,1,1
0.13,9363,0,1,1
0.04,9408,0,1,1
0.03,9251,0,1,1
0.08,9248,0,1,1
0.13,9441,0,1,1
,101,0,1,1
,70,0,1,1
,7,0,1,1
0.14,95,0,1,1
0.07,189,0,1,1
0.02,329,0,1,1
0.02,96,0,1,1
0.12,170,0,1,1
,118,0,1,1
1.5,125,0,1,1
,125,0,1,1
,318,0,1,1
0.2,4916,0,1,1
0.07,5195,0,1,1
0.02,5394,0,1,1
0.06,5337,0,1,1
0.06,11113,0,1,1
4.5,,0,1,1
,8,0,1,1
,498,0,1,1
,53,0,1,1
,6,0,1,1
,43,0,1,1
,81,0,1,1
,51,0,1,1
,0,0,1,1
0.02,150,0,1,1
,2,0,1,1
,3,0,1,1
0.2,407,0,1,1
,761,0,1,1
,161,0,1,1
,31,0,1,1
,175,0,1,1
,213,0,1,1
0.01,69,0,1,1
0.75,73,0,1,1
,2,0,1,1
10,1,0,1,1
,1,0,1,1
,1,0,1,1
,51,0,1,1
,73,0,1,1
,56,0,1,1
,170,0,1,1
3,16,0,1,1
,17,0,1,1
,47,0,1,1
0.07,3439,0,1,1
0.08,7734,0,1,1
0.02,178,0,1,1
0.02,167,0,1,1
,29,0,1,1
0.04,1061,0,1,1
0.01,446,0,1,1
,33,0,1,1
,4,0,1,1
,98,0,1,1
2.5,2,0,1,1
,2,0,1,1
,20,0,1,1
,42,0,1,1
,63,0,1,1
,261,0,1,1
,22,0,1,1
,31,0,1,1
,7,0,1,1
,32,0,1,1
,552,0,1,1
,96,0,1,1
2.5,4811,0,1,1
1.71,4813,0,1,1
1.24,4813,0,1,1
3.1,4812,0,1,1
3.25,4812,0,1,1
2.67,4803,0,1,1
2.44,4773,0,1,1
1.73,4742,0,1,1
0.82,4704,0,1,1
1.3,4704,0,1,1
0.21,4704,0,1,1
1.55,4692,0,1,1
0.83,4693,0,1,1
1.04,4695,0,1,1
1.85,4693,0,1,1
0.13,4693,0,1,1
1.64,4883,0,1,1
2.13,4884,0,1,1
1.81,4867,0,1,1
2.62,4868,0,1,1
2.88,4834,0,1,1
2.34,4803,0,1,1
1.48,4673,0,1,1
1.05,4460,0,1,1
1.8,4438,0,1,1
1.7,4439,0,1,1
,4447,0,1,1
1.3,4445,0,1,1
2,4435,0,1,1
1.8,4434,0,1,1
1.5,4434,0,1,1
0.4,4464,0,1,1
0.7,4508,0,1,1
1.5,4527,0,1,1
2.6,4519,0,1,1
2.3,4520,0,1,1
2.4,4514,0,1,1
1.8,4486,0,1,1
1.7,4486,0,1,1
1.2,4537,0,1,1
1.3,4569,0,1,1
1.1,4587,0,1,1
2.3,4587,0,1,1
1.1,4607,0,1,1
6.36,5115,0,1,1
6.32,5116,0,1,1
9.52,5116,0,1,1
6.84,5022,0,1,1
6.14,5022,0,1,1
6.64,5021,0,1,1
7.94,5021,0,1,1
8.94,5021,0,1,1
8.64,5021,0,1,1
8.54,5021,0,1,1
6.37,5021,0,1,1
7.47,5021,0,1,1
5.97,5020,0,1,1
6.37,5021,0,1,1
6.37,5021,0,1,1
5.67,4982,0,1,1
4.24,4982,0,1,1
3.72,4982,0,1,1
3.55,4982,0,1,1
3.43,4982,0,1,1
3.92,4982,0,1,1
3.97,4982,0,1,1
4.32,4982,0,1,1
5.49,4983,0,1,1
4.49,4983,0,1,1
4.87,4990,0,1,1
6.49,5012,0,1,1
5.09,5012,0,1,1
5.4,4514,0,1,1
1.65,5411,0,1,1
1.14,5411,0,1,1
2.52,5410,0,1,1
2.3,5413,0,1,1
2.53,5414,0,1,1
1.77,5401,0,1,1
1.91,5401,0,1,1
1.6,5389,0,1,1
1.48,5390,0,1,1
3.19,5388,0,1,1
3.51,5398,0,1,1
2.35,5673,0,1,1
0.78,5619,0,1,1
0.77,5592,0,1,1
0.72,5592,0,1,1
0.79,5592,0,1,1
1.17,5589,0,1,1
2.23,5556,0,1,1
2,5556,0,1,1
1.3,5556,0,1,1
1.92,5568,0,1,1
2.5,5590,0,1,1
2.9,6140,0,1,1
2,6141,0,1,1
3.1,6110,0,1,1
2.7,6085,0,1,1
3.2,6076,0,1,1
4.4,6299,0,1,1
2.3,6299,0,1,1
4.8,6298,0,1,1
5.4,6299,0,1,1
2.9,6237,0,1,1
4.1,6140,0,1,1
2.2,6141,0,1,1
2.2,5849,0,1,1
1,5849,0,1,1
2.2,5850,0,1,1
2.4,5850,0,1,1
2.4,5848,0,1,1
2.3,5917,0,1,1
4.2,5918,0,1,1
3.5,5919,0,1,1
1.6,5964,0,1,1
2.4,5964,0,1,1
1.5,5918,0,1,1
4,5918,0,1,1
3.5,5918,0,1,1
2,5918,0,1,1
1.5,5918,0,1,1
3.8,5918,0,1,1
,40,0,1,1
,107,0,1,1
,66,0,1,1
,18,0,1,1
3.8,4368,0,1,1
,2264,0,1,1
,2235,0,1,1
,2129,0,1,1
,1946,0,1,1
,2292,0,1,1
,1953,0,1,1
,2168,0,1,1
,1959,0,1,1
,2153,0,1,1
,2225,0,1,1
,2198,0,1,1
,1952,0,1,1
2.1,5908,0,1,1
2.5,5394,0,1,1
2.69,2187,0,1,1
1.8,2187,0,1,1
1.78,2187,0,1,1
3.14,2183,0,1,1
2.93,2183,0,1,1
3.22,2183,0,1,1
4.53,2123,0,1,1
4.07,2043,0,1,1
2.67,2040,0,1,1
1.32,2040,0,1,1
3.44,2040,0,1,1
2.69,2024,0,1,1
3.01,2024,0,1,1
4.34,2014,0,1,1
3.15,2014,0,1,1
2.71,2014,0,1,1
3.35,2013,0,1,1
5.43,2014,0,1,1
2.34,2007,0,1,1
4.11,2007,0,1,1
3.19,2007,0,1,1
5.57,2010,0,1,1
2.63,2010,0,1,1
2.64,2006,0,1,1
2.19,2003,0,1,1
2.95,2003,0,1,1
4.59,2003,0,1,1
2.51,2003,0,1,1
8.89,2003,0,1,1
,2003,0,1,1
3.4,1994,0,1,1
2.9,1994,0,1,1
2.8,1994,0,1,1
2.82,1993,0,1,1
4.4,1961,0,1,1
4.34,1951,0,1,1
5.16,1950,0,1,1
7.16,1950,0,1,1
3.36,1932,0,1,1
2.73,991,0,1,1
2.84,991,0,1,1
2.82,988,0,1,1
2.3,987,0,1,1
3.03,979,0,1,1
3.98,976,0,1,1
6.11,974,0,1,1
2.46,973,0,1,1
0.5,6277,0,1,1
,6275,0,1,1
0.7,6271,0,1,1
3,6229,0,1,1
4,2030,0,1,1
5,2010,0,1,1
6,2003,0,1,1
7,2002,0,1,1
9,1994,0,1,1
12,1951,0,1,1
12,1950,0,1,1
3,2044,0,1,1
7,2093,0,1,1
12,2100,0,1,1
12,2110,0,1,1
11,2122,0,1,1
2.4,1718,0,1,1
6,1604,0,1,1
11,1662,0,1,1
6.81,1771,0,1,1
,1777,0,1,1
4.26,1785,0,1,1
5.05,1776,0,1,1
3.48,1816,0,1,1
4.24,1807,0,1,1
3.47,1805,0,1,1
4.15,1805,0,1,1
3.87,1800,0,1,1
3.82,1800,0,1,1
,1780,0,1,1
1.5,1845,0,1,1
,1835,0,1,1
,1695,0,1,1
1.59,4371,0,1,1
1.64,4370,0,1,1
1.99,4368,0,1,1
1.9,4364,0,1,1
1.07,4364,0,1,1
1.16,4365,0,1,1
1.54,4368,0,1,1
1,4375,0,1,1
1,4376,0,1,1
2.15,4372,0,1,1
1,4918,0,1,1
1.34,4910,0,1,1
2,5190,0,1,1
1.3,5190,0,1,1
2.74,5175,0,1,1
2.4,2285,0,1,1
3,2217,0,1,1
3,2264,0,1,1
2.4,2094,0,1,1
5,1952,0,1,1
4,2007,0,1,1
2,2007,0,1,1
2,2029,0,1,1
22.1,277,0,1,1
16.5,237,0,1,1
19.7,228,0,1,1
17.9,183,0,1,1
12.2,157,0,1,1
7.3,56,0,1,1
3.1,116,0,1,1
4.1,117,0,1,1
2.1,5413,0,1,1
0.9,5619,0,1,1
1.6,5918,0,1,1
2.11,2506,0,1,1
3.29,2506,0,1,1
2.36,2506,0,1,1
2.77,2506,0,1,1
2.35,2506,0,1,1
3.71,2506,0,1,1
3.07,2506,0,1,1
3.7,2506,0,1,1
3.75,2506,0,1,1
3.57,2506,0,1,1
3.43,2506,0,1,1
4.07,2506,0,1,1
3.74,2506,0,1,1
3.67,2506,0,1,1
3.27,2506,0,1,1
2.14,2506,0,1,1
3.03,2506,0,1,1
2.66,2506,0,1,1
3.44,2506,0,1,1
3.59,2506,0,1,1
2.1,2502,0,1,1
2.35,2502,0,1,1
2.76,2502,0,1,1
2.13,2502,0,1,1
3.21,2502,0,1,1
2.85,2502,0,1,1
2.56,2502,0,1,1
2.76,2492,0,1,1
2.9,2492,0,1,1
2.83,2492,0,1,1
2.87,2492,0,1,1
2.23,2492,0,1,1
2.87,2563,0,1,1
3.02,2563,0,1,1
2.95,2563,0,1,1
2.21,2563,0,1,1
3.39,2563,0,1,1
3.1,2563,0,1,1
2.72,2563,0,1,1
3.13,2563,0,1,1
2.42,2563,0,1,1
2.66,2563,0,1,1
2.74,2563,0,1,1
2.82,2563,0,1,1
3.05,2563,0,1,1
3.1,2563,0,1,1
3.1,2563,0,1,1
2.3,2563,0,1,1
3.04,2535,0,1,1
2.11,2535,0,1,1
2,2535,0,1,1
